"TimeStamp","Date","Participant","Session","Group","Condition","Block","Time.ms.","GridTilePosition","Radius","IconCenterX","IconCenterY","TouchX","TouchY","InsideCircle","Thumb","ActiveFingerTemp"
1454499881817,"3 Feb 2016 13:44:41","P01","Thumb","M","Cold","B02",540,1,135,405,153,383.219269,147,"True",11.9,11.9
1454499882302,"3 Feb 2016 13:44:42","P01","Thumb","M","Cold","B02",484,4,135,135,461,191.089005,443,"True",11.9,11.9
1454499882931,"3 Feb 2016 13:44:42","P01","Thumb","M","Cold","B02",628,21,135,405,1691,393,1663,"True",11.9,11.9
1454499883814,"3 Feb 2016 13:44:43","P01","Thumb","M","Cold","B02",882,11,135,945,768,931,781,"True",11.9,11.9
1454499884311,"3 Feb 2016 13:44:44","P01","Thumb","M","Cold","B02",497,19,135,945,1383,886,1391,"True",11.9,11.9
1454499884852,"3 Feb 2016 13:44:44","P01","Thumb","M","Cold","B02",541,19,135,945,1383,940,1347,"True",11.9,11.9
1454499885382,"3 Feb 2016 13:44:45","P01","Thumb","M","Cold","B02",529,8,135,135,768,166,770,"True",11.85,11.85
1454499885856,"3 Feb 2016 13:44:45","P01","Thumb","M","Cold","B02",474,7,135,945,461,937,496,"True",11.85,11.85
1454499886463,"3 Feb 2016 13:44:46","P01","Thumb","M","Cold","B02",607,21,135,405,1691,440,1695.152344,"True",11.75,11.75
1454499886949,"3 Feb 2016 13:44:46","P01","Thumb","M","Cold","B02",485,11,135,945,768,902.226807,781.033508,"True",11.75,11.75
1454499887544,"3 Feb 2016 13:44:47","P01","Thumb","M","Cold","B02",594,16,135,135,1383,209,1440,"True",11.8,11.8
1454499888074,"3 Feb 2016 13:44:48","P01","Thumb","M","Cold","B02",530,12,135,135,1076,190,1094,"True",11.65,11.65
1454499888527,"3 Feb 2016 13:44:48","P01","Thumb","M","Cold","B02",452,15,135,945,1076,848,1085,"True",11.65,11.65
1454499889022,"3 Feb 2016 13:44:49","P01","Thumb","M","Cold","B02",494,5,135,405,461,408.487396,476.487427,"True",11.65,11.65
1454499889454,"3 Feb 2016 13:44:49","P01","Thumb","M","Cold","B02",432,10,135,675,768,734,823,"True",11.65,11.65
1454499889972,"3 Feb 2016 13:44:49","P01","Thumb","M","Cold","B02",517,8,135,135,768,177,743,"True",11.65,11.65
1454499890414,"3 Feb 2016 13:44:50","P01","Thumb","M","Cold","B02",442,6,135,675,461,706,480,"True",11.65,11.65
1454499890899,"3 Feb 2016 13:44:50","P01","Thumb","M","Cold","B02",484,11,135,945,768,872,766,"True",11.65,11.65
1454499891428,"3 Feb 2016 13:44:51","P01","Thumb","M","Cold","B02",528,11,135,945,768,1010,775,"True",11.65,11.65
1454499892026,"3 Feb 2016 13:44:52","P01","Thumb","M","Cold","B02",597,21,135,405,1691,421,1695,"True",11.6,11.6
1454499892663,"3 Feb 2016 13:44:52","P01","Thumb","M","Cold","B02",637,0,135,135,153,251,144,"True",11.6,11.6
1454499893205,"3 Feb 2016 13:44:53","P01","Thumb","M","Cold","B02",542,3,135,945,153,948,221,"True",11.55,11.55
1454500142542,"3 Feb 2016 13:49:02","P01","Thumb","M","Cold","B03",847,19,135,945,1383,924.787537,1386.237793,"True",9.1,9.1
1454500143051,"3 Feb 2016 13:49:03","P01","Thumb","M","Cold","B03",508,18,135,675,1383,623,1366,"True",9.1,9.1
1454500143660,"3 Feb 2016 13:49:03","P01","Thumb","M","Cold","B03",609,23,135,945,1691,918,1624,"True",9.1,9.1
1454500144190,"3 Feb 2016 13:49:04","P01","Thumb","M","Cold","B03",530,10,135,675,768,699,673,"True",9.15,9.15
1454500144687,"3 Feb 2016 13:49:04","P01","Thumb","M","Cold","B03",496,18,135,675,1383,674,1339,"True",9.15,9.15
1454500145205,"3 Feb 2016 13:49:05","P01","Thumb","M","Cold","B03",518,9,135,405,768,417,816,"True",9.25,9.25
1454500145825,"3 Feb 2016 13:49:05","P01","Thumb","M","Cold","B03",619,3,135,945,153,933.706177,173.073456,"True",9.25,9.25
1454500146344,"3 Feb 2016 13:49:06","P01","Thumb","M","Cold","B03",518,15,135,945,1076,916,1070,"True",9.3,9.3
1454500146820,"3 Feb 2016 13:49:06","P01","Thumb","M","Cold","B03",475,18,135,675,1383,698,1382,"True",9.3,9.3
1454500147382,"3 Feb 2016 13:49:07","P01","Thumb","M","Cold","B03",562,10,135,675,768,685.072876,798.854248,"True",9.25,9.25
1454500147924,"3 Feb 2016 13:49:07","P01","Thumb","M","Cold","B03",542,19,135,945,1383,925,1407,"True",9.25,9.25
1454500148597,"3 Feb 2016 13:49:08","P01","Thumb","M","Cold","B03",673,1,135,405,153,436,163,"True",9.25,9.25
1454500149150,"3 Feb 2016 13:49:09","P01","Thumb","M","Cold","B03",552,5,135,405,461,423,431,"True",9.3,9.3
1454500149723,"3 Feb 2016 13:49:09","P01","Thumb","M","Cold","B03",573,22,135,675,1691,716.697021,1705.348511,"True",9.3,9.3
1454500150177,"3 Feb 2016 13:49:10","P01","Thumb","M","Cold","B03",453,19,135,945,1383,922.326233,1435.778931,"True",9.3,9.3
1454500150851,"3 Feb 2016 13:49:10","P01","Thumb","M","Cold","B03",674,3,135,945,153,936,188,"True",9.3,9.3
1454500151547,"3 Feb 2016 13:49:11","P01","Thumb","M","Cold","B03",696,20,135,135,1691,140,1645,"True",9.25,9.25
1454500152056,"3 Feb 2016 13:49:12","P01","Thumb","M","Cold","B03",509,17,135,405,1383,460,1418,"True",9.25,9.25
1454500152642,"3 Feb 2016 13:49:12","P01","Thumb","M","Cold","B03",586,23,135,945,1691,992,1662,"True",9.25,9.25
1454500153217,"3 Feb 2016 13:49:13","P01","Thumb","M","Cold","B03",575,16,135,135,1383,180,1372,"True",9.3,9.3
1454500153801,"3 Feb 2016 13:49:13","P01","Thumb","M","Cold","B03",583,2,135,675,153,616,149,"True",9.3,9.3
1454500154355,"3 Feb 2016 13:49:14","P01","Thumb","M","Cold","B03",553,2,135,675,153,672,182,"True",9.25,9.25
1454500154919,"3 Feb 2016 13:49:14","P01","Thumb","M","Cold","B03",564,12,135,135,1076,189,1080,"True",9.25,9.25
1454500155482,"3 Feb 2016 13:49:15","P01","Thumb","M","Cold","B03",563,3,135,945,153,964,228,"True",9.3,9.3
1454500156079,"3 Feb 2016 13:49:16","P01","Thumb","M","Cold","B03",596,17,135,405,1383,409,1410,"True",9.3,9.3
1454500156598,"3 Feb 2016 13:49:16","P01","Thumb","M","Cold","B03",518,6,135,675,461,679,492,"True",9.3,9.3
1454500157150,"3 Feb 2016 13:49:17","P01","Thumb","M","Cold","B03",552,1,135,405,153,433,191,"True",9.3,9.3
1454500157681,"3 Feb 2016 13:49:17","P01","Thumb","M","Cold","B03",530,17,135,405,1383,417,1454,"True",9.3,9.3
1454500158265,"3 Feb 2016 13:49:18","P01","Thumb","M","Cold","B03",584,19,135,945,1383,955.820435,1400.910156,"True",9.25,9.25
1454500158740,"3 Feb 2016 13:49:18","P01","Thumb","M","Cold","B03",474,18,135,675,1383,668,1350,"True",9.25,9.25
1454500159370,"3 Feb 2016 13:49:19","P01","Thumb","M","Cold","B03",629,20,135,135,1691,171.820908,1677.364868,"True",9.25,9.25
1454500159922,"3 Feb 2016 13:49:19","P01","Thumb","M","Cold","B03",552,12,135,135,1076,166.139893,1109.580322,"True",9.25,9.25
1454500160475,"3 Feb 2016 13:49:20","P01","Thumb","M","Cold","B03",552,12,135,135,1076,144.193848,1060.709229,"True",9.15,9.15
1454500161005,"3 Feb 2016 13:49:21","P01","Thumb","M","Cold","B03",530,6,135,675,461,677,479,"True",9.2,9.2
1454500161569,"3 Feb 2016 13:49:21","P01","Thumb","M","Cold","B03",564,17,135,405,1383,398,1494,"True",9.2,9.2
1454500162021,"3 Feb 2016 13:49:22","P01","Thumb","M","Cold","B03",452,13,135,405,1076,423,1027,"True",9.15,9.15
1454500162586,"3 Feb 2016 13:49:22","P01","Thumb","M","Cold","B03",564,2,135,675,153,675.098755,148.296265,"True",9.15,9.15
1454500163149,"3 Feb 2016 13:49:23","P01","Thumb","M","Cold","B03",563,4,135,135,461,225,456,"True",9.15,9.15
1454500163768,"3 Feb 2016 13:49:23","P01","Thumb","M","Cold","B03",618,0,135,135,153,203,172,"True",9.15,9.15
1454500164630,"3 Feb 2016 13:49:24","P01","Thumb","M","Cold","B03",862,13,135,405,1076,488,1082,"True",9.1,9.1
1454500165216,"3 Feb 2016 13:49:25","P01","Thumb","M","Cold","B03",586,3,135,945,153,878,179,"True",9.1,9.1
1454500165790,"3 Feb 2016 13:49:25","P01","Thumb","M","Cold","B03",573,19,135,945,1383,919,1364,"True",9.1,9.1
1454500166255,"3 Feb 2016 13:49:26","P01","Thumb","M","Cold","B03",464,13,135,405,1076,401,1071,"True",9.05,9.05
1454500166750,"3 Feb 2016 13:49:26","P01","Thumb","M","Cold","B03",494,6,135,675,461,645.969849,432.454803,"True",9.05,9.05
1454500167249,"3 Feb 2016 13:49:27","P01","Thumb","M","Cold","B03",499,8,135,135,768,179,752,"True",9.15,9.15
1454500167768,"3 Feb 2016 13:49:27","P01","Thumb","M","Cold","B03",519,16,135,135,1383,256,1378,"True",9.15,9.15
1454500168341,"3 Feb 2016 13:49:28","P01","Thumb","M","Cold","B03",572,2,135,675,153,720.76355,134,"True",9.2,9.2
1454500169060,"3 Feb 2016 13:49:29","P01","Thumb","M","Cold","B03",719,23,135,945,1691,894.102112,1607.102051,"True",9.2,9.2
1454500169623,"3 Feb 2016 13:49:29","P01","Thumb","M","Cold","B03",563,12,135,135,1076,162,1047,"True",9.2,9.2
1454500170175,"3 Feb 2016 13:49:30","P01","Thumb","M","Cold","B03",551,1,135,405,153,392,172,"True",9.2,9.2
1454500170684,"3 Feb 2016 13:49:30","P01","Thumb","M","Cold","B03",508,15,135,945,1076,903.533936,1173.669678,"True",9.2,9.2
1454500171093,"3 Feb 2016 13:49:31","P01","Thumb","M","Cold","B03",408,10,135,675,768,616.122192,729,"True",9.15,9.15
1454500171622,"3 Feb 2016 13:49:31","P01","Thumb","M","Cold","B03",529,1,135,405,153,406,129,"True",9.15,9.15
1454500172141,"3 Feb 2016 13:49:32","P01","Thumb","M","Cold","B03",519,4,135,135,461,200.882797,416.882812,"True",9.15,9.15
1454500172716,"3 Feb 2016 13:49:32","P01","Thumb","M","Cold","B03",574,18,135,675,1383,681,1373,"True",9.15,9.15
1454500173324,"3 Feb 2016 13:49:33","P01","Thumb","M","Cold","B03",607,23,135,945,1691,932,1628,"True",9.15,9.15
1454500173988,"3 Feb 2016 13:49:33","P01","Thumb","M","Cold","B03",664,0,135,135,153,212.000061,124.000031,"True",9.15,9.15
1454500174584,"3 Feb 2016 13:49:34","P01","Thumb","M","Cold","B03",597,3,135,945,153,949,170,"True",9.1,9.1
1454500175126,"3 Feb 2016 13:49:35","P01","Thumb","M","Cold","B03",540,4,135,135,461,131,480,"True",9.1,9.1
1454500175622,"3 Feb 2016 13:49:35","P01","Thumb","M","Cold","B03",492,13,135,405,1076,455,1070,"True",9.1,9.1
1454500176088,"3 Feb 2016 13:49:36","P01","Thumb","M","Cold","B03",465,9,135,405,768,419,794,"True",9.1,9.1
1454500176640,"3 Feb 2016 13:49:36","P01","Thumb","M","Cold","B03",552,0,135,135,153,232,81,"True",9.1,9.1
1454500177180,"3 Feb 2016 13:49:37","P01","Thumb","M","Cold","B03",540,2,135,675,153,770.708008,213.707977,"True",9.05,9.05
1454500177657,"3 Feb 2016 13:49:37","P01","Thumb","M","Cold","B03",477,4,135,135,461,193,459,"True",9.05,9.05
1454500179191,"3 Feb 2016 13:49:39","P01","Thumb","M","Cold","B03",1534,20,135,135,1691,188.906647,1660.58667,"True",8.95,8.95
1454500179822,"3 Feb 2016 13:49:39","P01","Thumb","M","Cold","B03",630,3,135,945,153,855,163,"True",8.95,8.95
1454500180562,"3 Feb 2016 13:49:40","P01","Thumb","M","Cold","B03",739,2,135,675,153,693,204,"True",8.9,8.9
1454500181047,"3 Feb 2016 13:49:41","P01","Thumb","M","Cold","B03",485,11,135,945,768,863.522583,796.261292,"True",8.95,8.95
1454500181547,"3 Feb 2016 13:49:41","P01","Thumb","M","Cold","B03",499,5,135,405,461,389,454,"True",8.95,8.95
1454500182152,"3 Feb 2016 13:49:42","P01","Thumb","M","Cold","B03",606,7,135,945,461,973.42804,508.321472,"True",8.95,8.95
1454500182738,"3 Feb 2016 13:49:42","P01","Thumb","M","Cold","B03",586,2,135,675,153,655.680542,148,"True",8.95,8.95
1454500183424,"3 Feb 2016 13:49:43","P01","Thumb","M","Cold","B03",685,16,135,135,1383,202,1379,"True",8.95,8.95
1454500184263,"3 Feb 2016 13:49:44","P01","Thumb","M","Cold","B03",839,23,135,945,1691,925.559875,1739.119751,"True",9,9
1454500184804,"3 Feb 2016 13:49:44","P01","Thumb","M","Cold","B03",541,10,135,675,768,692,785.899658,"True",9,9
1454500185467,"3 Feb 2016 13:49:45","P01","Thumb","M","Cold","B03",663,20,135,135,1691,182,1685,"True",8.95,8.95
1454500185965,"3 Feb 2016 13:49:45","P01","Thumb","M","Cold","B03",498,11,135,945,768,941,812,"True",8.95,8.95
1454500186628,"3 Feb 2016 13:49:46","P01","Thumb","M","Cold","B03",663,4,135,135,461,188,505,"True",9,9
1454500187202,"3 Feb 2016 13:49:47","P01","Thumb","M","Cold","B03",574,18,135,675,1383,649,1466,"True",9,9
1454500187765,"3 Feb 2016 13:49:47","P01","Thumb","M","Cold","B03",562,16,135,135,1383,170,1381,"True",9,9
1454500188396,"3 Feb 2016 13:49:48","P01","Thumb","M","Cold","B03",631,22,135,675,1691,729,1609,"True",9,9
1454500188848,"3 Feb 2016 13:49:48","P01","Thumb","M","Cold","B03",451,10,135,675,768,643,774,"True",9,9
1454500189444,"3 Feb 2016 13:49:49","P01","Thumb","M","Cold","B03",596,4,135,135,461,222,539,"True",8.95,8.95
1454500189920,"3 Feb 2016 13:49:49","P01","Thumb","M","Cold","B03",475,7,135,945,461,939,492,"True",8.95,8.95
1454500190629,"3 Feb 2016 13:49:50","P01","Thumb","M","Cold","B03",708,7,135,945,461,906,515,"True",9,9
1454500191378,"3 Feb 2016 13:49:51","P01","Thumb","M","Cold","B03",749,20,135,135,1691,171.140778,1699.859253,"True",9,9
1454500191875,"3 Feb 2016 13:49:51","P01","Thumb","M","Cold","B03",496,10,135,675,768,647,789,"True",9,9
1454500192385,"3 Feb 2016 13:49:52","P01","Thumb","M","Cold","B03",510,6,135,675,461,671.226562,524.649536,"True",8.9,8.9
1454500193046,"3 Feb 2016 13:49:53","P01","Thumb","M","Cold","B03",661,22,135,675,1691,658,1691,"True",8.85,8.85
1454500193577,"3 Feb 2016 13:49:53","P01","Thumb","M","Cold","B03",529,7,135,945,461,949,469,"True",8.85,8.85
1454500194097,"3 Feb 2016 13:49:54","P01","Thumb","M","Cold","B03",520,18,135,675,1383,657,1357,"True",8.8,8.8
1454500194649,"3 Feb 2016 13:49:54","P01","Thumb","M","Cold","B03",552,12,135,135,1076,198,1108,"True",8.8,8.8
1454500195234,"3 Feb 2016 13:49:55","P01","Thumb","M","Cold","B03",586,17,135,405,1383,431,1396,"True",8.8,8.8
1454500195809,"3 Feb 2016 13:49:55","P01","Thumb","M","Cold","B03",574,19,135,945,1383,856,1374,"True",8.8,8.8
1454500196373,"3 Feb 2016 13:49:56","P01","Thumb","M","Cold","B03",564,2,135,675,153,688,240,"True",8.8,8.8
1454500197013,"3 Feb 2016 13:49:57","P01","Thumb","M","Cold","B03",640,20,135,135,1691,160,1652,"True",8.75,8.75
1454500197688,"3 Feb 2016 13:49:57","P01","Thumb","M","Cold","B03",673,22,135,675,1691,666,1630,"True",8.75,8.75
1454500198130,"3 Feb 2016 13:49:58","P01","Thumb","M","Cold","B03",442,14,135,675,1076,658,1049,"True",8.75,8.75
1454500198626,"3 Feb 2016 13:49:58","P01","Thumb","M","Cold","B03",496,5,135,405,461,390.283752,507.283752,"True",8.75,8.75
1454500199201,"3 Feb 2016 13:49:59","P01","Thumb","M","Cold","B03",575,1,135,405,153,441,238,"True",8.75,8.75
1454500199786,"3 Feb 2016 13:49:59","P01","Thumb","M","Cold","B03",585,7,135,945,461,968,514,"True",8.75,8.75
1454500200184,"3 Feb 2016 13:50:00","P01","Thumb","M","Cold","B03",397,10,135,675,768,672.687866,785,"True",8.7,8.7
1454500200782,"3 Feb 2016 13:50:00","P01","Thumb","M","Cold","B03",596,10,135,675,768,760,751,"True",8.7,8.7
1454500201412,"3 Feb 2016 13:50:01","P01","Thumb","M","Cold","B03",629,12,135,135,1076,176,1070,"True",8.65,8.65
1454500202040,"3 Feb 2016 13:50:02","P01","Thumb","M","Cold","B03",628,21,135,405,1691,401.5,1637.5,"True",8.65,8.65
1454500319668,"3 Feb 2016 13:51:59","P01","Thumb","M","Warm","B01",769,19,135,945,1383,934,1429,"True",12.6,12.6
1454500320198,"3 Feb 2016 13:52:00","P01","Thumb","M","Warm","B01",530,19,135,945,1383,903,1386,"True",12.65,12.65
1454500320761,"3 Feb 2016 13:52:00","P01","Thumb","M","Warm","B01",562,22,135,675,1691,692,1675,"True",12.65,12.65
1454500321313,"3 Feb 2016 13:52:01","P01","Thumb","M","Warm","B01",551,12,135,135,1076,180,1056,"True",12.65,12.65
1454500321831,"3 Feb 2016 13:52:01","P01","Thumb","M","Warm","B01",518,17,135,405,1383,477,1407,"True",12.65,12.65
1454500322350,"3 Feb 2016 13:52:02","P01","Thumb","M","Warm","B01",519,18,135,675,1383,756,1375,"True",12.65,12.65
1454500322858,"3 Feb 2016 13:52:02","P01","Thumb","M","Warm","B01",508,19,135,945,1383,923,1376,"True",12.65,12.65
1454500323255,"3 Feb 2016 13:52:03","P01","Thumb","M","Warm","B01",395,14,135,675,1076,656,1023,"True",12.6,12.6
1454500323762,"3 Feb 2016 13:52:03","P01","Thumb","M","Warm","B01",507,19,135,945,1383,880,1392.197632,"True",12.6,12.6
1454500324282,"3 Feb 2016 13:52:04","P01","Thumb","M","Warm","B01",519,13,135,405,1076,352.7146,1059.52356,"True",12.65,12.65
1454500324812,"3 Feb 2016 13:52:04","P01","Thumb","M","Warm","B01",530,5,135,405,461,462,457,"True",12.65,12.65
1454500325364,"3 Feb 2016 13:52:05","P01","Thumb","M","Warm","B01",550,11,135,945,768,900,818,"True",12.65,12.65
1454500325893,"3 Feb 2016 13:52:05","P01","Thumb","M","Warm","B01",529,17,135,405,1383,461,1377,"True",12.65,12.65
1454500326436,"3 Feb 2016 13:52:06","P01","Thumb","M","Warm","B01",542,19,135,945,1383,907,1375,"True",12.65,12.65
1454500327075,"3 Feb 2016 13:52:07","P01","Thumb","M","Warm","B01",639,20,135,135,1691,195,1618,"True",12.7,12.7
1454500327628,"3 Feb 2016 13:52:07","P01","Thumb","M","Warm","B01",551,6,135,675,461,715,532,"True",12.7,12.7
1454500328069,"3 Feb 2016 13:52:08","P01","Thumb","M","Warm","B01",440,6,135,675,461,669,436,"True",12.7,12.7
1454500328589,"3 Feb 2016 13:52:08","P01","Thumb","M","Warm","B01",519,17,135,405,1383,414,1453,"True",12.7,12.7
1454500329206,"3 Feb 2016 13:52:09","P01","Thumb","M","Warm","B01",617,22,135,675,1691,709,1642,"True",12.7,12.7
1454500329680,"3 Feb 2016 13:52:09","P01","Thumb","M","Warm","B01",474,17,135,405,1383,399,1368,"True",12.7,12.7
1454500330143,"3 Feb 2016 13:52:10","P01","Thumb","M","Warm","B01",461,13,135,405,1076,431,1108,"True",12.7,12.7
1454500330696,"3 Feb 2016 13:52:10","P01","Thumb","M","Warm","B01",552,2,135,675,153,674,193,"True",12.7,12.7
1454500331281,"3 Feb 2016 13:52:11","P01","Thumb","M","Warm","B01",585,16,135,135,1383,236,1433,"True",12.75,12.75
1454500331908,"3 Feb 2016 13:52:11","P01","Thumb","M","Warm","B01",627,21,135,405,1691,437.355072,1644.355103,"True",12.75,12.75
1454500332451,"3 Feb 2016 13:52:12","P01","Thumb","M","Warm","B01",541,7,135,945,461,923,486,"True",12.75,12.75
1454500332914,"3 Feb 2016 13:52:12","P01","Thumb","M","Warm","B01",463,9,135,405,768,376,756,"True",12.75,12.75
1454500333466,"3 Feb 2016 13:52:13","P01","Thumb","M","Warm","B01",552,17,135,405,1383,457,1377,"True",12.8,12.8
1454500333974,"3 Feb 2016 13:52:13","P01","Thumb","M","Warm","B01",506,15,135,945,1076,917,1060,"True",12.8,12.8
1454500334492,"3 Feb 2016 13:52:14","P01","Thumb","M","Warm","B01",518,9,135,405,768,423,747,"True",12.8,12.8
1454500335021,"3 Feb 2016 13:52:15","P01","Thumb","M","Warm","B01",528,2,135,675,153,666,135,"True",12.8,12.8
1454500335484,"3 Feb 2016 13:52:15","P01","Thumb","M","Warm","B01",463,15,135,945,1076,883.131287,1105,"True",12.8,12.8
1454500336047,"3 Feb 2016 13:52:16","P01","Thumb","M","Warm","B01",563,2,135,675,153,660,200,"True",12.85,12.85
1454500336577,"3 Feb 2016 13:52:16","P01","Thumb","M","Warm","B01",529,17,135,405,1383,441,1391,"True",12.85,12.85
1454500337062,"3 Feb 2016 13:52:17","P01","Thumb","M","Warm","B01",485,6,135,675,461,668,467,"True",12.9,12.9
1454500337780,"3 Feb 2016 13:52:17","P01","Thumb","M","Warm","B01",717,20,135,135,1691,200,1646,"True",12.9,12.9
1454500338419,"3 Feb 2016 13:52:18","P01","Thumb","M","Warm","B01",639,21,135,405,1691,474,1671,"True",12.9,12.9
1454500339006,"3 Feb 2016 13:52:19","P01","Thumb","M","Warm","B01",587,8,135,135,768,222,793,"True",12.95,12.95
1454500339644,"3 Feb 2016 13:52:19","P01","Thumb","M","Warm","B01",638,8,135,135,768,167.610672,753.805359,"True",12.95,12.95
1454500340715,"3 Feb 2016 13:52:20","P01","Thumb","M","Warm","B01",1070,8,135,135,768,226.702682,768,"True",12.95,12.95
1454500341466,"3 Feb 2016 13:52:21","P01","Thumb","M","Warm","B01",751,20,135,135,1691,221,1686,"True",12.95,12.95
1454500342085,"3 Feb 2016 13:52:22","P01","Thumb","M","Warm","B01",618,8,135,135,768,257.206146,776.570496,"True",13,13
1454500342626,"3 Feb 2016 13:52:22","P01","Thumb","M","Warm","B01",536,12,135,135,1076,200,1054,"True",13,13
1454500343100,"3 Feb 2016 13:52:23","P01","Thumb","M","Warm","B01",473,10,135,675,768,689,828,"True",13.05,13.05
1454500343728,"3 Feb 2016 13:52:23","P01","Thumb","M","Warm","B01",628,3,135,945,153,880,199.981201,"True",13.05,13.05
1454500344323,"3 Feb 2016 13:52:24","P01","Thumb","M","Warm","B01",594,19,135,945,1383,973,1369,"True",13.05,13.05
1454500344996,"3 Feb 2016 13:52:24","P01","Thumb","M","Warm","B01",673,4,135,135,461,206.23381,484.116882,"True",13.05,13.05
1454500345605,"3 Feb 2016 13:52:25","P01","Thumb","M","Warm","B01",608,12,135,135,1076,197,1096,"True",13.05,13.05
1454500346090,"3 Feb 2016 13:52:26","P01","Thumb","M","Warm","B01",485,9,135,405,768,481,800,"True",13.1,13.1
1454500346552,"3 Feb 2016 13:52:26","P01","Thumb","M","Warm","B01",462,5,135,405,461,446.225983,499.451965,"True",13.1,13.1
1454500347049,"3 Feb 2016 13:52:27","P01","Thumb","M","Warm","B01",496,5,135,405,461,442.495422,491.62616,"True",13.1,13.1
1454500347812,"3 Feb 2016 13:52:27","P01","Thumb","M","Warm","B01",762,20,135,135,1691,240,1685,"True",13.1,13.1
1454500348386,"3 Feb 2016 13:52:28","P01","Thumb","M","Warm","B01",574,7,135,945,461,869,463,"True",13.1,13.1
1454500348915,"3 Feb 2016 13:52:28","P01","Thumb","M","Warm","B01",529,8,135,135,768,171,754,"True",13.1,13.1
1454500349467,"3 Feb 2016 13:52:29","P01","Thumb","M","Warm","B01",552,3,135,945,153,913,192,"True",13.15,13.15
1454500350019,"3 Feb 2016 13:52:30","P01","Thumb","M","Warm","B01",552,2,135,675,153,703,180,"True",13.2,13.2
